Zomato URL,Name of Restaurant,Address,Location,Cuisine,Top Dishes,Price for 2,Ratings,No of Votes
https://www.zomato.com/chennai/eat-treat-dash@omr-semmancheri,Eat-Treat - Dash@OMR," 1/228, E Block, Rajiv Gandhi Road, Old Mahabalipuram Road, IT Corridor, Semmancheri, Chennai","Dash@OMR, Old Mahabalipuram Road (OMR)","BBQ, Chinese, Continental, North Indian, South Indian",Invalid,1000,3,95
https://www.zomato.com/chennai/biryani-darbar-1-virugambakkam,Biryani Darbar," 115, Thangal Street, Virugambakkam, Chennai",Virugambakkam,"Bengali, Biryani, North Indian, Chinese",Biryani,500,2.7,97
https://www.zomato.com/chennai/olala-halal-food-zone-gst-road,Olala Halal Food Zone," 41/1, Opposite Akshaya Apartment, GST Road, Guduvancherry, Chennai",GST Road,"North Indian, Chinese",Shawarma,400,3.5,108
https://www.zomato.com/chennai/arabian-hub-aminijikarai,Arabian Hub," 1 Rangarajulu Street, Ayyavoo Colony, Govinda Street, Aminijikarai, Chennai",Aminijikarai,"Arabian, Street Food",Invalid,200,3.2,94
https://www.zomato.com/chennai/jeanne-ferrer-kilpauk,Jeanne Ferrer," 32, Raja Rathinam, Behind Ega Theatre, Kilpauk, Chennai",Kilpauk,Bakery,"Cupcake,Chocolate Truffle,Brownie,Red Velvet Cake,Cheesecake,Mousse",300,3.8,84
https://www.zomato.com/chennai/mamee-soup-west-mambalam,Mamee Soup," 158, Lakeview Road, Station Road, Ramakrishnapuram, West Mambalam, Chennai",West Mambalam,Healthy Food,"Herbal Soup,French Onion Soup",60,4.1,101
https://www.zomato.com/chennai/tharayil-kitchen-perungudi,Tharayil Kitchen," Lakshmana Main Link Road, Perungudi, Chennai",Perungudi,"South Indian, Kerala","Biryani,Fish,Chicken Curry",400,3.6,86
https://www.zomato.com/chennai/middle-class-t-nagar,Middle Class," 19/9, Siddhivinayagar Kovil Street, Kannamapet, T. Nagar, Chennai",T. Nagar,"Fast Food, South Indian",Invalid,200,3.5,81
https://www.zomato.com/chennai/hotel-guru-mahabalipuram,Hotel Guru," Kovilam Road, Near Mahabalipuram Police Station, Mahabalipuram, Chennai",Mahabalipuram,South Indian,"Prawn,Naan,Mutton Biryani,Chicken Chettinad,Lime Soda,Fry Prawns,Veg Thali",300,4,65
https://www.zomato.com/chennai/sri-durga-bhavan-madipakkam,Sri Durga Bhavan," 54, Ponnamman Koil Street, Madipakkam, Chennai",Madipakkam,"South Indian, Chinese",Invalid,250,3.5,99
https://www.zomato.com/chennai/yadu-andhra-mess-mylapore,Yadu Andhra Mess," 192 RH Road, Near Anna Flyover Bridge, Mylapore, Chennai",Mylapore,South Indian,Invalid,100,3.9,108
https://www.zomato.com/chennai/palimaar-egmore,Palimaar," Wus Center, East Spurtank Road, Egmore, Chennai",Egmore,"South Indian, North Indian, Chinese",Vada,400,3.3,75
https://www.zomato.com/chennai/ajwa-arabian-dines-royapettah,Ajwa Arabian Dines," 70, Dr. Besant Road, Royapettah, Chennai",Royapettah,"Arabian, North Indian, Chinese","Shawarma,Fried Rice,Naan,Chicken Grill,Chicken Biryani,Fish Finger",400,3.9,86
https://www.zomato.com/chennai/caffe-time-ashok-nagar,Caffe Time," 2/39, 2nd Avenue, Ashok Nagar, Chennai",Ashok Nagar,"North Indian, Cafe, Beverages","Club Sandwich,Shawarma Roll,Burgers,Tea",400,3.6,73
https://www.zomato.com/chennai/woodlands-t-r-t-nagar,Woodlands T.R.," 3, Nageshwara Road, Panagal Park, T. Nagar, Chennai",T. Nagar,"South Indian, North Indian","Coffee,Masala Dosa,Thali",350,2.4,65
https://www.zomato.com/chennai/atho-kadai-anna-nagar-west,Atho Kadai," Ambattur Estate Road, Natarajan Nagar, Thirumangalam, Anna Nagar West, Chennai",Anna Nagar West,Burmese,Invalid,250,3.7,87
https://www.zomato.com/chennai/anees-biryani-and-kebab-centre-choolaimedu,Anees Biryani and Kebab Centre," 244, Choolaimedu High Rd, Thiruvallvarpuram, Sakthi Nagar, Basha Garden, Choolaimedu, Chennai, Tamil Nadu",Choolaimedu,"Biryani, North Indian, Mughlai, Chinese",Invalid,400,2.9,91
https://www.zomato.com/chennai/emo-restaurant-potheri,Emo Restaurant," 8, Java Green Food Court, SRM University, Potheri, Chennai",Potheri,Fast Food,"Pasta,Pizza",400,3,84
https://www.zomato.com/chennai/hotel-janapriya-egatoor,Hotel Janapriya," 172, Periyar Street, Egatoor, Chennai",Egatoor,"Biryani, South Indian, Hyderabadi",Biryani,600,3.6,70
https://www.zomato.com/chennai/madurai-rajammal-mess-neelangarai,Madurai Rajammal Mess," 4/350, Shop no.C, 5th cross street, Kapaleeswarar Nagar, Neelangarai, Kancheepuram, Chennai",Neelangarai,"Chettinad, South Indian","Mutton Chukka,Fish Fry,Paratha,Mutton Biryani,Pallipalayam Chicken",300,4,62
https://www.zomato.com/chennai/doner-and-gyros-anna-nagar-west,Doner And Gyros," FT-11, 3rd Floor, VR Mall, Inner Ring Road, Thirumangalam, Anna Nagar West, Chennai","VR Mall, Anna Nagar","Lebanese, Fast Food",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/idli-xpress-velachery,Idli Xpress," 12, Venkateshwara Nagar, 2nd Main Road, Off 100 Feet Bypass Road, Opposite GRT Jewellers, Velachery, Chennai",Velachery,South Indian,"Chicken Curry,Idli,Omelette",150,3.6,87
https://www.zomato.com/chennai/hawker-malaysian-parotta-anna-nagar-east,Hawker - Malaysian Parotta," 111/1 G, Block 2nd Avenue Extension, Anna Nagar East, Chennai",Anna Nagar East,"North Indian, Chinese","Paratha,Fish Finger,Fried Rice Chicken,Chicken Biryani,Nasi Goreng",500,3.6,73
https://www.zomato.com/chennai/spicy-kitchen-thuraipakkam,Spicy Kitchen," 3/397, OMR, Mettukuppam, Thuraipakkam, Chennai",Thuraipakkam,"North Indian, Chinese",Crab Lollypop,350,3.9,76
https://www.zomato.com/chennai/havmor-kilpauk,Havmor," 45 A/10, Barnaby Road ,Kilpauk",Kilpauk,"Ice Cream, Desserts",Invalid,300,3.8,84
https://www.zomato.com/chennai/sea-salt-nungambakkam,Sea Salt," 16/01, Wallace Garden, 2nd Street, Nungambakkam, Chennai",Nungambakkam,"South Indian, Seafood","Paratha,Fish Fry,Egg Appam",500,4,43
https://www.zomato.com/chennai/sons-restaurant-2-maduravoyal,Son's Restaurant," 21, Srinivasa Nagar, Alapakkam Main Road, Maduravoyal, Chennai",Maduravoyal,"North Indian, Chinese",Invalid,600,3.7,76
https://www.zomato.com/chennai/brew-bites-egmore,Brew Bites," Hotel Vestin Park, 39, Montieth Road, Egmore, Chennai","Vestin Park Hotel, Egmore","Continental, South Indian, Fast Food, Desserts, North Indian, Chinese, Bakery","Coffee,Chicken Steak,Sandwich,Beef Steak,Hot Chocolate,Fries,Chop Suey",550,3.5,80
https://www.zomato.com/chennai/nithya-amirtham-sweets-aminijikarai,Nithya Amirtham Sweets," 131, Shahs Embassy, Nelson Manickam Road, Near Metha Nagar Bus Stop, Aminijikarai, Chennai",Aminijikarai,"Mithai, Street Food","Chaat,Pizza",300,3.8,75
https://www.zomato.com/chennai/bhuuva-nungambakkam,Bhuuva," 11, Mahalingam Cheti Street, Mahalingapuram, Nungambakkam, Chennai",Nungambakkam,South Indian,"Fish Curry,Chicken Curry,Buttermilk,Egg Dosa,Rose Milk",400,3.8,50
https://www.zomato.com/chennai/seena-bhai-1-kilpauk,Seena Bhai," 125, Purasawalkam High Road, Kilpauk, Chennai",Kilpauk,South Indian,Invalid,200,3.7,67
https://www.zomato.com/chennai/food-first-thiruvanmiyur,Food First," M/123, 2nd Main Road, Thiruvalluvar Nagar, Thiruvanmiyur, Chennai",Thiruvanmiyur,"North Indian, Chinese, Mughlai","Butter Chicken,Naan",600,3.3,69
https://www.zomato.com/chennai/amigo-food-court-selaiyur,Amigo Food Court," Padmavathi Nagar Madambakkam, Selaiyur, Chennai",Selaiyur,North Indian,Bamboo Biryani,600,3.6,80
https://www.zomato.com/chennai/taj-restaurant-poonamalle,Taj Restaurant," 2/105, Mount Poonamallee High Road, Kattupakkam, Poonamalle, Chennai",Poonamalle,"Biryani, North Indian, Chinese",Shawarma,400,3.7,103
https://www.zomato.com/chennai/pulp-fiction-purasavakkam,Pulp Fiction," 73, Dr Alagappa Road, Purasavakkam, Chennai","Massbunk Complex, Purasavakkam","Beverages, Cafe",Invalid,300,4.1,74
https://www.zomato.com/chennai/wawa-roll-corner-potheri,Wawa Roll Corner," 1, Bajanai Koil Street, SRM Back Gate, Potheri, Chennai",Potheri,Fast Food,Invalid,200,3.3,90
https://www.zomato.com/chennai/bbq-ride-navallur,BBQ Ride," 92, OMR Food Street, Navallur, Chennai","OMR Food Street, Navallur",BBQ,Chicken Grill,200,3.7,69
https://www.zomato.com/chennai/shahi-moghul-house-royapettah,Shahi Moghul House," 6/296, Royapettah High Road, Royapettah, Chennai",Royapettah,"Biryani, Mughlai","Mutton Biryani,Brinjal Gravy,Chicken Biryani,Omelette,Chicken 65",200,3.9,90
https://www.zomato.com/chennai/abba-fast-food-anna-nagar-west,Abba Fast Food," 676, East Main Road, Thirumangalam, Anna Nagar West, Chennai",Anna Nagar West,Fast Food,Beef Chilli,250,3.8,105
https://www.zomato.com/chennai/zero-base-karapakkam,Zero Base," 1-421, Naes Towers, Natesan Nagar, Near Aravind Theater, Karapakkam, Chennai",Karapakkam,"Fast Food, Beverages","Sandwich,Brownie,Burgers,Thick Shakes",400,3.6,75
https://www.zomato.com/chennai/punjabi-kitchen-velachery,Punjabi Kitchen," 175,Gandhi Road, Velachery, Chennai",Velachery,"North Indian, Chinese",Invalid,400,3.4,77
https://www.zomato.com/chennai/the-good-bowl-thuraipakkam,The Good Bowl," Shop 13, Kogilambal Nagar, OMR, Raju Nagar, Thuraipakkam, Chennai",Thuraipakkam,"Asian, Biryani, North Indian, Desserts","Rice Bowl,Omelette,Chicken Meatballs,Chocolava",500,4.1,47
https://www.zomato.com/chennai/hotel-uppu-saaru-1-kolathur,Hotel Uppu Saaru," 8/8, Ganapathy Rao Nagar, Redhills High Road, Kolathur, Chennai",Kolathur,"South Indian, Chinese, Chettinad",Barbeque Chicken,500,3.4,76
https://www.zomato.com/chennai/arul-chettinadu-aminijikarai,Arul Chettinadu," 293, P H Road, Aminijikarai, Chennai",Aminijikarai,Chettinad,Invalid,200,3.7,101
https://www.zomato.com/chennai/24x7-bytes-navallur,24x7 Bytes," Gokulam Park Sabari - OMR, Navallur, Chennai","Gokulam Park Sabari - OMR, Old Mahabalipuram Road ","North Indian, Continental, South Indian",Punjabi Chicken,1100,3.3,75
https://www.zomato.com/chennai/the-tickle-truck-besant-nagar,The Tickle Truck," 3rd Main Road, Near Annai Velakanni 6th Road, Besant Nagar, Chennai",Besant Nagar,Ice Cream,"Carrot Halwa,Mango Juice",200,4,59
https://www.zomato.com/chennai/cream-affair-nungambakkam,Cream Affair," 2, Wallace Garden 2nd street, Nungambakkam, Chennai",Nungambakkam,"Desserts, Ice Cream","Waffles,Bubble Waffle",300,4,62
https://www.zomato.com/chennai/samasa-turyaa-chennai-perungudi,Samasa - Turyaa Chennai," 144/7, Rajiv Gandhi Salai,Kandanchavadi,Perungudi, Chennai",Turyaa Chennai ,"Continental, Chinese, Mediterranean, Italian","Beer,Fish,Crispy Chicken",2300,3.7,66
https://www.zomato.com/chennai/clay-pot-multi-cuisine-restaurant-navallur,Clay Pot Multi-Cuisine Restaurant," OMR Road, Navallur Tolgate, Navallur, Chennai",Navallur,"Chinese, Biryani, North Indian, Kebab, Hyderabadi","Chicken Biryani,Hyderabadi Biryani,Noodle",400,3.7,101
https://www.zomato.com/chennai/konaars-biryani-tambaram,Konaar's Biryani," 5, Station Road, Tambaram, Chennai",Tambaram,"Chinese, North Indian, Biryani","Tomato Soup,Mutton Combo",450,2.8,76
https://www.zomato.com/chennai/maamu-cafe-navallur,Maamu Cafe," Vivira Mall, OMR, Navallur, Chennai",Navallur,"Italian, Cafe","Pasta,Margherita Pizza,Chicken Tikka Pizza",600,3.6,72
https://www.zomato.com/chennai/moon-spoon-teynampet,Moon Spoon," 103, Old 45, Eldams Road, Teynampet, Chennai",Teynampet,"North Indian, Chinese, Biryani",Chicken Biryani,450,3.7,79
https://www.zomato.com/chennai/hotel-rs-bhavaan-kolathur,Hotel RS Bhavaan," 68, 17th Cross Street, Sivananda Nagar, Near MRF Services, Kolathur, Chennai",Kolathur,"South Indian, Chinese, North Indian",Invalid,400,2.7,74
https://www.zomato.com/chennai/al-taj-biryani-triplicane,Al Taj Biryani," 57/125, Bharathi Salai, Triplicane, Chennai",Triplicane,"Arabian, Chinese, North Indian, Biryani","Chicken Biryani,Shawarma,Salad",300,3.8,101
https://www.zomato.com/chennai/sathya-cafe-porur,Sathya Cafe," 2/440, Mount Poonamallee Road, Opposite To Indian Overseas Bank, Iyyappanthangal, Porur, Chennai",Porur,"South Indian, North Indian, Chinese",Invalid,300,3.5,80
https://www.zomato.com/chennai/hotel-chandras-inn-ashok-nagar,Hotel Chandra's Inn," 149/80, Pilliyar Kovil Street, Jafferkhanpet, Ashok Nagar, Chennai",Ashok Nagar,"North Indian, Italian, South Indian, Chinese",Invalid,250,3.6,91
https://www.zomato.com/chennai/sultan-restaurant-anna-nagar-east,Sultan Restaurant," 357, Konnur High Road, Ayanavaram, Anna Nagar East, Chennai",Anna Nagar East,"North Indian, Chinese, Mughlai","Shawarma,Butter Chicken,Naan,Roti,Chicken Grill",450,3.5,69
https://www.zomato.com/chennai/the-arab-station-navallur,The Arab Station," 17 &18, OMR Food Street, Navallur, Chennai","OMR Food Street, Navallur",Arabian,"Chicken Grill,Meat Shawarma,French Fries",200,3.9,78
https://www.zomato.com/chennai/akshaya-purasavakkam,Akshaya," 192, Purasavakkam High Road, Purasavakkam, Chennai",Purasavakkam,"South Indian, North Indian, Chinese",Invalid,300,3.6,76
https://www.zomato.com/chennai/tiffin-room-thuraipakkam,Tiffin Room," 350/3A, Sowdeeswari Nagar, Okkiyam, Thuraipakkam, Chennai",Thuraipakkam,"South Indian, North Indian","Biryani,Fish Curry,Fish Fry,Curry Crab,Paruppu Podi",350,3.8,70
https://www.zomato.com/chennai/lassi-junction-anna-nagar-west,Lassi Junction," 9A, Thirumangalam road, Navalar Nagar, Chennai Near nagathamman temple, Navallur, Anna Nagar West",Anna Nagar West,"Beverages, Ice Cream",Invalid,100,3.7,76
https://www.zomato.com/chennai/eat-treat-cafe-old-mahabalipuram-road-omr,Eat & Treat Cafe," 3/71,Rajeev Gandhi Salai, OMR, Kelambakkam, Chennai",Old Mahabalipuram Road (OMR),"Pizza, Burger, Italian, Sandwich, Fast Food, Beverages, BBQ, Ice Cream",Pizza,350,3.7,66
https://www.zomato.com/chennai/amsavalli-bhavan-anna-nagar-west,Amsavalli Bhavan," U-75 5th Main Road U Block, Anna Nagar West, Chennai",Anna Nagar West,"South Indian, Chettinad, North Indian","Biryani,Paratha,Brain Fry,Mutton Masala",450,3.4,73
https://www.zomato.com/chennai/day-buy-day-shawarma-perambur,Day buy Day Shawarma," 113, 13th Street, Jaganathan Salai, Periyar Nagar, Perambur, Chennai",Perambur,Arabian,Invalid,150,3.6,99
https://www.zomato.com/chennai/chettiar-biryani-kadai-t-nagar,Chettiar Biryani Kadai," Old 110/1, New 138, Habibullah Road, T. Nagar, Chennai",T. Nagar,Biryani,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/filtered-momo-gst-road,Filtered Momo," Srinivasapuram, Kumaran Nagar, Guduvanchery, Tamil Nadu, GST Road, Chennai",GST Road,"Nepalese, Chinese, Momos",Invalid,250,2.9,77
https://www.zomato.com/chennai/desire-ekkaduthangal,Desire," 29, Jawaharlal Nehru Road, Ekkaduthangal, Chennai",Ekkaduthangal,"Chettinad, North Indian, Seafood, South Indian","Biryani,Paratha,Chicken Grill",500,3.6,91
https://www.zomato.com/chennai/antidote-anna-nagar-east,Antidote," 1584, Plot 1, Patel Apartment, 15th Main Road, Anna Nagar East, Chennai",Anna Nagar East,"Momos, Fast Food","Momos,Waffles,Fries,Thick Shakes",200,invalid,invalid
https://www.zomato.com/chennai/paprikaas-saidapet,Paprikaas," 26/62, Seshachalam Street, Saidapet, Chennai",Saidapet,"Biryani, Chinese, North Indian",Invalid,400,3.9,88
https://www.zomato.com/chennai/marina-kitchen-mylapore,Marina Kitchen," Santhome Inn, 157, Santhome High Road, Mylapore, Chennai",Mylapore,"Chinese, North Indian",Invalid,900,3,37
https://www.zomato.com/chennai/muthamizh-restaurant-perambur,Muthamizh Restaurant," 72/57A, 1 B, Perambur High Road, Perambur, Chennai",Perambur,"North Indian, Chinese, South Indian",Invalid,350,3.7,116
https://www.zomato.com/chennai/gelato-italiano-velachery,Gelato Italiano," 142, 2nd Floor, Phoenix Market City, Velachery Main Road, Velachery, Chennai","Phoenix Market City, Velachery",Ice Cream,"Gelato,Madagascar Chocolate,New York Cheesecake,Kulfi,Tiramisu,Waffles",200,3.8,66
https://www.zomato.com/chennai/brijwasi-sweets-teynampet,Brijwasi Sweets," 188/85, Eldams Road, Teynampet, Chennai",Teynampet,"Street Food, Mithai, North Indian",Invalid,200,3.5,74
https://www.zomato.com/chennai/al-mabrook-choolaimedu,Al - Mabrook," Shop 223, 1st Street, Sourashtra Nagar, Choolaimedu, Chennai",Choolaimedu,Fast Food,Invalid,500,3.4,80
https://www.zomato.com/chennai/arabica-sholinganallur,Arabica," 461/6A, Rajiv Gandhi Salai, Sholinganallur, Chennai",Sholinganallur,"Arabian, South Indian, North Indian","Shawarma,Naan",500,3.2,82
https://www.zomato.com/chennai/biswal-biswal-restaurant-perungudi,Biswal & Biswal Restaurant," 2nd Street, Thiruvengadam Nagar, Perungudi, Chennai",Perungudi,Fast Food,Cheese Corn Balls,350,3.7,62
https://www.zomato.com/chennai/vallavan-restaurant-arumbakkam,Vallavan Restaurant," 1132, MMDA Nagar, Arumbakkam, Chennai",Arumbakkam,"North Indian, South Indian, Chinese",Biryani,300,3.6,95
https://www.zomato.com/chennai/hotel-srinivas-avadi,Hotel Srinivas," Near Bus Stand, Avadi, Chennai",Avadi,"South Indian, North Indian, Chinese",Invalid,400,3.8,93
https://www.zomato.com/chennai/home-blend-navallur,Home Blend," NO.1/248, Thazambur Road, Navallur, Chennai",Navallur,"Beverages, Fast Food, Tea, Juices","Coffee,French Toast,Tea",150,3.5,82
https://www.zomato.com/chennai/frozen-smoothi-besant-nagar,Frozen Smoothi," E97, 3rd Main Road, Besant Nagar, Chennai",Besant Nagar,"Ice Cream, Desserts","Sandwiches,Chocolate Icecreams",200,3.6,36
https://www.zomato.com/chennai/desi-street-anna-nagar-east,Desi Street," D14, Ground Floor, 2nd Avenue Extension, Anna Nagar East, Chennai",Anna Nagar East,"North Indian, Fast Food, Chinese",Invalid,300,4.2,34
https://www.zomato.com/chennai/food-you-1-gopalapuram,Food You," Old 5, New 9, Damodaran Street, Gopalapuram, Chennai",Gopalapuram,"Fast Food, Sandwich, Beverages","Sandwich,Mushroom Momo,Bread Omelette,Veg Momos",300,3.9,68
https://www.zomato.com/chennai/the-farmer-restaurant-old-mahabalipuram-road-omr,The Farmer Restaurant," 277/1A, Padur, Old Mahabalipuram Road (OMR), Chennai",Old Mahabalipuram Road (OMR),"Arabian, Chinese, Thai, Chettinad",Invalid,500,3.9,39
https://www.zomato.com/chennai/lorange-anna-nagar-east,L'Orange," 115, Friends Colony, Anna Nagar East, Chennai",Anna Nagar East,"South Indian, North Indian, Chinese",Invalid,500,2.9,69
https://www.zomato.com/chennai/rice-in-leaf-potheri,Rice In Leaf," Near SRM University, Potheri, Chennai",Potheri,South Indian,"Paratha,Fish Curry,Roasted Beef,Ghee Rice",400,3.5,92
https://www.zomato.com/hotelsathyam,Sathyam Vegetarian Restaurant," 18, Maraimalai Nagar, Town Centre, GST Road, Opposite to Kattankulathur Station, Kanchipuram District, Chennai",Kanchipuram District,"Chinese, North Indian, South Indian","Idiyappam,Pongal",300,3.8,82
https://www.zomato.com/chennai/r-k-agarwals-sweets-snacks-t-nagar,R K Agarwal's Sweets & Snacks," 27, Habibullah Road, T-Nagar Chennai",T. Nagar,"Mithai, North Indian, Chinese, Fast Food","Malai Lassi,Vada Pav,Pav Bhaji,Thali,Badam Halwa,Panipuri",300,4,25
https://www.zomato.com/chennai/asli-punjabi-rasoi-teynampet,Asli Punjabi Rasoi," 103, Eldams Road, Teynampet, Chennai",Teynampet,North Indian,Invalid,400,3,84
https://www.zomato.com/chennai/saga-veg-resturant-ashok-nagar,Saga Veg Resturant," 9th Avenue, Sarvamangala Colony, Manthope Colony, Ashok Nagar, Chennai",Ashok Nagar,"South Indian, North Indian","Ghee Dosa,Butter Naan,Tomato Soup",1100,3.7,82
https://www.zomato.com/chennai/juice-junction-arumbakkam,Juice Junction," 15, SIDCO Road, MMDA Colony, Vinayakapuram, Arumbakkam, Chennai",Arumbakkam,"Juices, Beverages",Invalid,150,3.9,78
https://www.zomato.com/chennai/pandiaas-multi-cuisine-restaurant-navallur,Pandiaas Multi Cuisine Restaurant," 1/25, OMR Main Road, Navallur, Chennai",Navallur,"North Indian, South Indian, Chinese, Biryani","Chicken Grill,Shawarma,Paratha",500,3.3,53
https://www.zomato.com/chennai/al-arabian-delights-ashok-nagar,AL Arabian Delights," 31/2, 9th Avenue, Sarvamangala Colony, Ashok Nagar, Chennai",Ashok Nagar,"Chinese, North Indian, Biryani","Shawarma,Chicken Grill",450,3.5,66
https://www.zomato.com/chennai/kolkata-rolls-mylapore,Kolkata Rolls," 36, Dr Radha Krishnan Salai, Jagadambal Colony, Loganathan Colony, Mylapore, Chennai",Mylapore,Rolls,Invalid,150,2.9,81
https://www.zomato.com/chennai/hotel-rolex-chetpet,Hotel Rolex," 122, McNichols Road, Chetpet, Chennai",Chetpet,"North Indian, Chinese",Invalid,500,2.7,73
https://www.zomato.com/chennai/biriyani-fort-medavakkam,Biriyani Fort," 7, Mambakkam Main Road, Medavakkam, Chennai",Medavakkam,"Arabian, Biryani, Chettinad, Chinese",Invalid,450,3.1,82
https://www.zomato.com/chennai/munch-mylapore,Munch," 2/107, Veeraperumal Koil Street, Mylapore, Chennai",Mylapore,"Fast Food, North Indian","Roti,Pizza",400,2.9,73
